"RoleId","RoleName","RoleCode","Description","ActiveFlag","AbstractRole","DataRole","JobRole","DutyRole","DelegationAllowed","ExternalRole","ObjectVersionNumber"
300000002568835,"PSC Permits Application Administrator","ORA_PSC_PERMITS_APPLICATION_ADMINISTRATOR_JOB","PSC Permits Offering Administration Role",true,"N","N","Y",,"N",,229
300000002568747,"PSC Permits Supervisor","ORA_PSC_PERMITS_SUPERVISOR_JOB","Manages the workflow and people to ensure that the permit applications are assigned and processed by the permit technicians.",true,"N","N","Y",,"N",,229
300000002568786,"PSC Plan Reviewer","ORA_PSC_PLAN_REVIEWER_JOB","Reviews plans for development, modification, alteration and demolition of commercial and residential properties. Checks compliance with applicable state and local zoning and building codes, and related regulations. Calculate fees required for issuance of permits.",true,"N","N","Y",,"N",,229
300000002568695,"PSC Planning Assistant","ORA_PSC_PLANNING_ASSISTANT_JOB","Performs planning work involving the research, organization, and graphic presentation of zoning and planning data. Assists planners in compiling data, and assembling and distributing packets for board meetings.",true,"N","N","Y",,"N",,229
300000002568761,"PSC Planning Coordinator","ORA_PSC_PLAN_COORDINATOR_JOB","Coordinates plan review, permitting and inspection of private construction projects in accordance with municipal ordinances and adopted building codes and code enforcement",true,"N","N","Y",,"N",,229
300000002568908,"PSC Planning and Zoning Application Administrator","ORA_PSC_PLANNING_AND_ZONING_APPLICATION_ADMINISTRATOR_JOB","Planning and Zoning Offering Administrator",true,"N","N","Y",,"N",,229
300000002568827,"PSC Principal Planner","ORA_PSC_PRINCIPAL_PLANNER_JOB","Reviews construction plans for compliance with all State and Local development and zoning codes, regulations and requirements.",true,"N","N","Y",,"N",,229
300000002568847,"PSC Registered Public User","ORA_PSC_REGISTERED_PUBLIC_USER_ABSTRACT","Citizens who have registered user accounts with the Agency's portal.",true,"Y","N","N",,"N",,229
300000002568826,"PSC System Administrator","ORA_PSC_SYSTEM_ADMINISTRATOR_JOB","PSC Product family Administration Role",true,"N","N","Y",,"N",,229
300000002568623,"PSC Treasury Administrator","ORA_PSC_TREASURY_ADMINISTRATOR_JOB","Plans, develops, administers, and supervises the city's revenue collection and cash handling activities, including the collection and counting of revenues. Supervises, assigns, and reviews the work of supervisory, lead, technical, and clerical support staff.",true,"N","N","Y",,"N",,229
300000002568644,"PSC Treasury Supervisor","ORA_PSC_TREASURY_SUPERVISOR_JOB","Responsible for managing the cash position of the city, which includes overseeing the city's revenue collection processes and procedures, ensuring daily liquidity and cash position, overseeing cash management services including bank accounts and banking products, account analysis, and armored car services.",true,"N","N","Y",,"N",,229
300000002568765,"PSC Zoning Administrator","ORA_PSC_ZONING_ADMINISTRATOR_JOB","Responsible for administering and enforcing the Planning Code. Provides written interpretations and clarifications of the Planning Code. Advises the Planning Director on amendments to the Planning Code. Monitors and maintains data related to the ongoing implementation of the Planning Code. Manages planners to ensure Planning and Zoning Code compliance.",true,"N","N","Y",,"N",,229
300000002568719,"Partner Administrator","ORA_ZPM_PARTNER_ADMINISTRATOR_JOB","Registers the partner organization and program enrollment for the partner company. Manages the creation and removal of partner users and the users' privileges.",true,"N","N","Y",,"N",,229
300000002568917,"Partner Portal User","ORA_ZPM_PARTNER_PORTAL_USER_ABSTRACT","Views limited information when a partner organization is in a status of registered or expired. This role is for the partner sales representative or partner sales manager.",true,"N","N","Y",,"N",,229
300000002568783,"Partner Sales Manager","ORA_ZPM_PARTNER_SALES_MANAGER_JOB","Manages a set of partner sales representatives and has visibility into all of their teams' transactions and the ability to work with leads and opportunities. This role is for a partner sales manager.",true,"N","N","Y",,"N",,229
300000002568867,"Partner Sales Representative","ORA_ZPM_PARTNER_SALES_REPRESENTATIVE_JOB","Maintains leads, registers leads, and manages partner opportunities.",true,"N","N","Y",,"N",,229
300000002568925,"Payroll Administrator","ORA_PAY_PAYROLL_ADMINISTRATOR_JOB","Assists with running a company's payroll and responds to employees' questions concerning payroll. They run various payroll processes, print out statement of earnings, reconcile charges, reconcile time sheets, verify payroll items, and verify payroll results.",true,"N","N","Y",,"N",,229
300000232372536,"Payroll Administrator Custom","PAY_PAYROLL_ADMINISTRATOR_JOB_CUSTOM","Assists with running a company's payroll and responds to employees' questions concerning payroll. They run various payroll processes, print out statement of earnings, reconcile charges, reconcile time sheets, verify payroll items, and verify payroll results.",true,"N","N","Y","N","N",,108
300000229465558,"Payroll Administrator View All Data Role","PAYROLL_ADMINISTRATOR_VIEW_ALL_DATA_ROLE_DATA","Payroll Administrator View All Data Role Data",true,"N","Y","N",,"N",,114
300000002568808,"Payroll Interface Coordinator","ORA_HRY_PAYROLL_COORDINATOR_JOB","Manages tasks that generate the personal payroll information required by third-party payroll providers.",true,"N","N","Y",,"N",,229
300000002568854,"Payroll Manager","ORA_PAY_PAYROLL_MANAGER_JOB","Manages all aspects of payroll business processes through setup, data entry, running payroll processes and reports, and verifying and correcting calculated results.",true,"N","N","Y",,"N",,229
300000229465598,"Payroll Manager View All Data Role","PAYROLL_MANAGER_VIEW_ALL_DATA_ROLE_DATA","Payroll Manager View All Data Role Data",true,"N","Y","N",,"N",,114
300000002568641,"Pending Worker","ORA_PER_PENDING_WORKER_ABSTRACT","A pending worker is an individual who will join the organization as either an employee or a contingent worker and for whom a person record is created in the HCM application. This role will enable the pre-hire to access pre-boarding tasks, such as providing documentations and proofs, completing mandatory forms, and so on.",true,"Y","N","N",,"N",,229
300000002568638,"Power Recruiter","ORA_PER_POWER_RECRUITER_ABSTRACT","Supports integration with Oracle Taleo Recruiting Cloud Service, identifies workers with responsibilities in Oracle Taleo Recruiting Cloud Service, but without privileges in HCM. In Oracle Taleo Recruiting Cloud Service, a Power Recruiter has permissions on most features and functions within the Recruiting Center, but has limited ability to manage libraries and templates. Depending on specific needs of each organization, you may duplicate this user type, add, or remove permissions. This default user type provides a good starting point for other recruiting management roles.",true,"Y","N","N",,"N",,229
300000002568759,"Pricing Administrator","ORA_QP_PRICING_ADMINISTRATOR_JOB","Manages price execution setup, customer pricing profile, pricing segments, pricing strategies and pricing rules.",true,"N","N","Y",,"N",,229
300000002568905,"Pricing Analyst","ORA_QP_PRICING_ANALYST_JOB","Analyzes historical prices, trends and margins and then helps in determining future prices of products and services.",true,"N","N","Y",,"N",,229
300000002568614,"Pricing Manager","ORA_QP_PRICING_MANAGER_JOB","Manages and approves pricing entities. Also manages price execution setup, customer pricing profile, pricing segments, pricing strategies and pricing rules.",true,"N","N","Y",,"N",,229
300000002568698,"Principal Investigator","ORA_PJF_PRINCIPAL_INVESTIGATOR_JOB","Controls and monitors the technical direction and academic quality of research projects such as laboratory studies or clinical trials. Ensures that projects comply with the terms, conditions, and policies defined by the sponsor and the institution. Owns ultimate responsibility for the management of the sponsored research award, especially in cases where funding is obtained from federal agencies such as the NIH or NSF.",true,"N","N","Y",,"N",,229
300000251615976,"Privileged Script Administration","ORA_CRM_EXTN_PRIVILEGE_SCRIPT_ROLE","Privileged Script Administration",true,"N","N","Y",,"N",,47
300000002568937,"Procurement Application Administrator","ORA_PO_PROCUREMENT_APPLICATION_ADMIN_JOB","Responsible for technical aspects of keeping procurement applications systems available as well as configuring the applications to meet the needs of the business.",true,"N","N","Y",,"N",,229
300000002568822,"Procurement Catalog Administrator","ORA_POR_PROCUREMENT_CATALOG_ADMINISTRATOR_ABSTRACT","Manages agreements and catalog content including catalogs, category hierarchy, content zones, information templates, map sets, public shopping lists, and smart forms.",true,"Y","N","N",,"N",,229
300000002568675,"Procurement Contract Administrator","ORA_PO_PROCUREMENT_CONTRACT_ADMIN_JOB","Procurement professional responsible for creating, managing, and administering procurement contracts.",true,"N","N","Y",,"N",,229
300000212398559,"Procurement Data Analyst","ORA_POI_PROCUREMENT_DATA_ANALYST_ABSTRACT","Procurement professional responsible for maintaining and improving the quality of data used for spend analysis and reporting for their organization. Ensures quality of data by interpreting patterns and trends using advanced digital tools and methods including data modeling and data mining.",true,"Y","N","N",,"N",,130
300000002568741,"Procurement Integration Specialist","ORA_PO_PROCUREMENT_INTEGRATION_SPECIALIST_JOB","Individual responsible for planning, coordinating, and supervising all activities related to the integration of procurement information systems.",true,"N","N","Y",,"N",,229
300000002568951,"Procurement Manager","ORA_PO_PROCUREMENT_MANAGER_JOB","Procurement professional responsible managing a group of buyers in an organization.",true,"N","N","Y",,"N",,229
300000002568796,"Procurement Preparer","ORA_POR_PROCUREMENT_PREPARER_ABSTRACT","Prepares requisitions on behalf of others.",true,"Y","N","N",,"N",,229
300000002568795,"Procurement Requester","ORA_POR_PROCUREMENT_REQUESTER_ABSTRACT","Prepares requisitions for themselves.",true,"Y","N","N",,"N",,229
300000229763134,"Procurement Requester Custom Custom","POR_PROCUREMENT_REQUESTER_ABSTRACT_CUSTOM_CUSTOM","Prepares requisitions for themselves.",true,"Y","N","N","N","N",,110
300000241207085,"Procurement Requester Custom Custom Custom","POR_PROCUREMENT_REQUESTER_ABSTRACT_CUSTOM_CUSTOM_CUSTOM","Prepares requisitions for themselves.",true,"Y","N","N","N","N",,90
300000002568668,"Product Configurator Manager","ORA_CZ_PRODUCT_CONFIGURATOR_MANAGER_JOB","Individual responsible for the creation and maintenance of configuration models.",true,"N","N","Y",,"N",,229
300000002568748,"Product Data Steward","ORA_EGI_PRODUCT_DATA_STEWARD_JOB","Executes change requests upon approval and maintains the quality of the product master. Responsible for data loads. Develops consistent data in accordance with the business rules of the corporation. Responsibilities also include data scrubbing, monitoring data entry exception, data de-duplication, ensuring overall data quality.",true,"N","N","Y",,"N",,229
300000002568884,"Product Design Engineer","ORA_ACD_PRODUCT_DESIGN_ENGINEER_JOB","Individual responsible for creating the definition of mechanical and electronic products including their shape, physical characteristics, electronic characteristics, and manufacturing parameters such as tolerance.",true,"N","N","Y",,"N",,229
300000002568745,"Product Design Manager","ORA_ACD_PRODUCT_DESIGN_MANAGER_JOB","Individual responsible for the business side of design, encompassing the ongoing processes, business decisions, and strategies that enable innovation and create effectively designed products.",true,"N","N","Y",,"N",,229
300000002568634,"Product Management VP","ORA_ACE_PRODUCT_MANAGEMENT_VP_JOB","The Product Management VP is the center point of accountability for the performance and alignment of one or more organization product portfolios.",true,"N","N","Y",,"N",,229
300000002568616,"Product Manager","ORA_EGP_PRODUCT_MANAGER_JOB","Ensures that a product gets created, tested, and shipped on schedule and meets specifications. A member of either the marketing organization or the development organization.",true,"N","N","Y",,"N",,229
300000002568642,"Product Portfolio Manager","ORA_ACE_PRODUCT_PORTFOLIO_MANAGER_JOB","Ensures good alignment of the product portfolio with the organizational strategy. Responsible for proposing investment or de-investment in products and concept projects based on the defined strategy, market data, cost and schedule.",true,"N","N","Y",,"N",,229
300000002568657,"Product Recall Manager","ORA_ENQ_PRODUCT_RECALL_MANAGER_JOB","Individual responsible for coordinating the response by an organization to a recall notice for an item that might have been purchased by the organization. This user will review on hand balances in inventory and par locations and dispatch a team to review the items that are stored at those locations. The lot or serial number of the on hand items will be compared to the information provided in the recall notice and matching items will be removed from inventories and pars, as needed. Directly purchased items will also be reviewed and notification sent to departments that have procured a recalled item. These items will be reviewed by the owning department and disposition of the items will be coordinated through the product recall manager.",true,"N","N","Y",,"N",,229
300000002568877,"Production Operator","ORA_WIE_PRODUCTION_OPERATOR_JOB","Individual responsible for material handling, fabrication, assembly and finishing of products, and preparing finished products for warehousing and shipping.",true,"N","N","Y",,"N",,229
300000002568838,"Production Scheduler","ORA_MSC_PRODUCTION_SCHEDULER_JOB","Individual responsible for creating and maintaining the enterprise production schedule. The Production Scheduler requires a deep understanding of the products, the manufacturing processes, and the resource capabilities and constraints. Developing efficient production schedules means balancing conflicting objectives such as carrying inventory, changeover minimization, and long production runs. Production scheduling also considers on time metrics and avoids schedule unease caused by frequent schedule changes.",true,"N","N","Y",,"N",,229
300000002568723,"Production Supervisor","ORA_WIE_PRODUCTION_SUPERVISOR_JOB","Individual responsible for planning, directing and coordinating production operations and activities in a manufacturing organization. This person ensures product output and quality meet established goals while remaining on budget.",true,"N","N","Y",,"N",,229
300000002568959,"Project Accountant","ORA_PJF_PROJECT_ACCOUNTANT_JOB","Manages and analyzes the collection, recording, and allocation of project costs and revenue. Ensures accurate project profit and loss calculations. Analyzes budgets and actual costs. Communicates financial performance to program managers and project executives.",true,"N","N","Y",,"Y",,230
300000002568760,"Project Administrator","ORA_PJF_PROJECT_ADMINISTRATOR_JOB","Assists the project manager with the administrative functions of a project, particularly the functions related to collecting and entering information into the project application.",true,"N","N","Y",,"Y",,230
300000229984070,"Project Administrator Custom","PJF_PROJECT_ADMINISTRATOR_JOB_CUSTOM","Assists the project manager with the administrative functions of a project, particularly the functions related to collecting and entering information into the project application.",true,"N","N","Y","N","N",,110
300000002568754,"Project Application Administrator","ORA_PJF_PROJECTS_APPLICATION_ADMINISTRATOR_JOB","Collaborates with project application users to maintain consistent project application configuration, rules, and access.",true,"N","N","Y",,"Y",,230
300000229939961,"Project Approver","PJF_PROJECT_APPROVER","Identifies the person assigned to a project as a team member to perform specific roles and functions for that project.",true,"Y","N","N","N","N",,110
300000229999316,"Project Assurance","PJF_PROJECT_ASSURANCE","Manages the execution and completion of a single project. Creates budgets, plans, and schedules. Sources and allocates resources such as labor, subcontractors, materials, and equipment. Tracks physical and financial project performance, changes, and issues. Ensures proper billing and cost transfers. Communicates status and project performance to program managers and project executives.",true,"N","N","Y","N","N",,110
300000002568661,"Project Billing Specialist","ORA_PJF_PROJECT_BILLING_SPECIALIST_JOB","Job role that supports the project billing related requirements in a business",true,"N","N","Y",,"Y",,230
300000002568946,"Project Creator","ORA_PJF_PROJECT_CREATOR_ABSTRACT","Identifies the person who creates projects.",true,"Y","N","N",,"N",,229
300000002568904,"Project Execution","ORA_PJF_PROJECT_EXECUTION_ABSTRACT","Identifies the person who manages projects in project management applications and is not assigned the project manager job role.",true,"Y","N","N",,"Y",,230
300000229998127,"Project Execution Custom","PJF_PROJECT_EXECUTION_ABSTRACT_CUSTOM","Identifies the person who manages projects in project management applications and is not assigned the project manager job role.",true,"Y","N","N","N","N",,110
300000002568708,"Project Executive","ORA_PJF_PROJECT_EXECUTIVE_JOB","Establishes key performance indicators and other project performance criteria for a business area or organization. Manages business area performance. Owns profit and loss results for an organization, service line, or region.",true,"N","N","Y",,"Y",,230
300000002568625,"Project Integration Specialist","ORA_PJF_PROJECT_INTEGRATION_SPECIALIST_JOB","Individual responsible for planning, coordinating, and supervising all activities related to the integration of project management information systems.",true,"N","N","Y",,"Y",,230
300000002568829,"Project Management Duty","ORA_PJF_PROJECT_MANAGEMENT_DUTY_ABSTRACT","Manages individual projects and is not assigned the project manager job role. Performs web service operations to create and update projects, tasks, resources, and associated attributes. Manages the integration between Oracle Fusion Project Foundation and Oracle Fusion Project Management.",true,"Y","N","N",,"N",,229
300000229999099,"Project Management Duty Custom","PJF_PROJECT_MANAGEMENT_DUTY_ABSTRACT_CUSTOM","Manages individual projects and is not assigned the project manager job role. Performs web service operations to create and update projects, tasks, resources, and associated attributes. Manages the integration between Oracle Fusion Project Foundation and Oracle Fusion Project Management.",true,"Y","N","N","N","N",,110
300000002568895,"Project Manager","ORA_PJF_PROJECT_MANAGER_JOB","Manages the execution and completion of a single project. Creates budgets, plans, and schedules. Sources and allocates resources such as labor, subcontractors, materials, and equipment. Tracks physical and financial project performance, changes, and issues. Ensures proper billing and cost transfers. Communicates status and project performance to program managers and project executives.",true,"N","N","Y",,"Y",,230
300000229999217,"Project Support","PJF_PROJECT_SUPPORT","Manages the execution and completion of a single project. Creates budgets, plans, and schedules. Sources and allocates resources such as labor, subcontractors, materials, and equipment. Tracks physical and financial project performance, changes, and issues. Ensures proper billing and cost transfers. Communicates status and project performance to program managers and project executives.",true,"N","N","Y","N","N",,110
300000002568956,"Project Team Member","ORA_PJF_PROJECT_TEAM_MEMBER_ABSTRACT","Identifies the person assigned to a project as a team member to perform specific roles and functions for that project.",true,"Y","N","N",,"Y",,230
300000002568718,"Prospective Partner Administrator","ORA_ZPM_PARTNER_ADMINISTRATOR_LIMITED_ABSTRACT","Views limited information about partner organization is in a status of registered or expired. This is for the partner administrator.",true,"N","N","Y",,"N",,229
300000002568799,"Purchase Analysis","ORA_PO_PURCHASE_ANALYSIS_ABSTRACT","Allows a user to preform line of business analysis on requisitions, purchase orders, and suppliers.",true,"Y","N","N",,"N",,229
300000212400766,"Purchase Pricing Manager","ORA_SCH_PURCHASE_PRICING_MANAGER_JOB","A purchase pricing manager is responsible for understanding all pricing options available to an organization and being able to associate the correct landed cost for procurement of a given product. They will review all types of pricing agreements including pricing negotiated by a third party on their behalf or locally negotiated pricing.",true,"N","N","Y",,"N",,130
300000251156903,"QUANTUM EXTERNAL ACCESS","PJF_PROJECT_TEAM_MEMBER_ABSTRACT_CUSTOM","Identifies the external person assigned to a project as a team member to perform specific roles and functions for that project.",true,"Y","N","N","N","N",,101
300000002568633,"Quality Analyst","ORA_ENQ_QUALITY_ANALYST_JOB","Individual responsible for ensuring the quality of products throughout a project. Supports the Process Manager in defining processes and procedures and is responsible for conducting process reviews and audits throughout the project lifecycle to ensure standard processes and procedures are being followed.",true,"N","N","Y",,"N",,229
300000002568929,"Quality Engineer","ORA_ENQ_QUALITY_ENGINEER_JOB","Individual responsible for investigating and correcting product quality issues.",true,"N","N","Y",,"N",,229
300000002568961,"Receipt Accounting","ORA_CMR_RECEIPT_ACCOUNTING_DISCRETIONARY","Individual responsible for ensuring the proper costing and supply chain accounting of receipts performed in a company's inventory organizations. Tasks include scheduling and exception handling for several cost processes, specifically, invoice price variance transactions received from Payables, purchase order data sent to receipt accounting, receipt transactions received from Receiving, and receipt accounting sub-ledger accounting. Tasks also include viewing and troubleshooting receipt accounting exceptions and errors, managing and analyzing receipt cost distributions and service level agreement accounting, and managing supplier accrual accounting and reconciliation.",true,,,,,"N",,1
300000002568728,"Receiving Agent","ORA_RCV_RECEIVING_AGENT_JOB","Performs receiving activities such as receiving expected shipment lines, inspecting received lines, correcting received lines, and managing returns.",true,"N","N","Y",,"N",,229
300000002568944,"Receiving Specialist","ORA_CMF_RECEIVING_SPECIALIST_JOB","Normally works in the Receiving Department but in countries where duties include the capture of fiscal document financial and tax information, may report either to the Receiving Department Manager or to the Controllers Office responsible for all receiving department administrative task.",true,"N","N","Y",,"N",,229
300000002568791,"Recruiter","ORA_IRC_RECRUITER_JOB","Individual who supports the recruitment process by pursuing and evaluating potential candidates. Also manages recruiting sites and job postings.",true,"N","N","Y",,"N",,229
300000127700820,"Recruiter View All Data Role","RECRUITER_VIEW_ALL_DATA_ROLE_DATA","Recruiter View All Data Role has the standard Recruiter job role inherited",true,"N","Y","N",,"N",,230
300000002568793,"Recruiting Administrator","ORA_PER_RECRUITING_ADMINISTRATOR_JOB","Supports integration with Oracle Taleo Recruiting Cloud Service and configuration of Oracle Recruiting Cloud. In Oracle Taleo Recruiting Cloud Service, a Recruiting Administrator has the permissions to configure almost all recommended features  in the Recruiting and Configuration centers. In Oracle Recruiting Cloud, a Recruiting Administrator can perform recruiting specific configuration, including candidate experience.",true,"N","N","Y",,"N",,229
300000127700856,"Recruiting Administrator View All Data Role","RECRUITING_ADMINISTRATOR_VIEW_ALL_DATA_ROLE_DATA","Recruiting Administrator View All Data Role has standard Recruiting Administrator job role inherited",true,"N","Y","N",,"N",,230
300000002568798,"Recruiting Agent","ORA_IRC_RECRUITING_AGENT_JOB","External recruiter who receives an invitation to submit candidate job applications for a specific job. This user will see the list of posted jobs for which they have been invited to refer candidates, and will be able to submit candidates and review the statuses of those job applications.",true,"N","N","Y",,"N",,229
300000002568911,"Recruiting Manager","ORA_IRC_RECRUITING_MANAGER_JOB","Individual who supports the recruitment process by pursuing and evaluating potential candidates and having access to all recruiting capabilities.",true,"N","N","Y",,"N",,229
300000184759325,"Recruiting Manager View All Data Role","RECRUITING_MANAGER_VIEW_ALL_DATA_ROLE_DATA","Recruiting Manager View All Data Role has standard Recruiting Manager job role inherited",true,"N","Y","N",,"N",,140
300000002568888,"Registrar","ORA_HER_REGISTRAR_JOB","Provides leadership to plan, organize, and manage all of the activities related to the Records and Registration Department, including serving as the official authorized keeper of the university's student records in a higher education setting.",true,"N","N","Y",,"N",,229
300000002568790,"Replenishment Planner","ORA_MSC_REPLENISHMENT_PLANNER_JOB","Individual responsible for managing warehouse replenishments from multiple suppliers and distribution centers. He or she also manages material supply to distribution centers, and maintains safety stock and adequate inventory levels.",true,"N","N","Y",,"N",,229
300000002568812,"Resource","ORA_HZ_RESOURCE_ABSTRACT","Identifies the person as front office personnel.",true,"N","N","Y",,"N",,229
300000002568965,"Resource Manager","ORA_PJF_RESOURCE_MANAGER_JOB","Manages a group of resources who are employees or contingent workers. Monitors the utilization of resources and manages the assignment of resources to work on projects. Collaborates with project managers to find suitable resources to fulfill project resources requests.",true,"N","N","Y",,"N",,229
300000002568855,"Revenue Analyst","ORA_VRM_REVENUE_ANALYST_JOB","Manages and implements revenue adjustments, revenue recognition, revenue accounting, creation and processing of revenue documents, and the inquiry of revenue documents and adjustments. Also manages the defining of open and closed periods and transferring entries to the general ledger.",true,"N","N","Y",,"N",,229
300000002568912,"Revenue Manager","ORA_VRM_REVENUE_MANAGER_JOB","Manages revenue adjustments, revenue recognition, revenue accounting, approval of revenue carve-outs, creation and processing of revenue documents, and the inquiry of revenue documents and adjustments. Also manages the defining of open and closed periods and transferring entries to the general ledger.",true,"N","N","Y",,"N",,229
300000002568839,"Risk Activities Manager","ORA_GTG_RISK_ACTIVITIES_MANAGER_JOB","Individual responsible for managing risk activities, processes, and workflows.",true,"N","N","Y",,"N",,229
300000002568697,"Risk Administrator","ORA_GTG_RISK_ADMINISTRATOR_JOB","Individual responsible for performing risk administration duties.",true,"N","N","Y",,"N",,229
300000002568856,"Sales Administrator","ORA_ZBS_SALES_ADMINISTRATOR_JOB","Manages sales department and personnel. Performs ongoing administrative tasks, corrects erroneous data, and configures the application according to business needs.",true,"N","N","Y",,"N",,229
300000002568659,"Sales Analyst","ORA_ZSP_SALES_ANALYST_JOB","Identifies interesting sales trends and customer behavior insights useful to help the overall sales organization to target customers more effectively.",true,"N","N","Y",,"N",,229
300000002568843,"Sales Catalog Administrator","ORA_QSC_SALES_CATALOG_ADMINISTRATOR_JOB","Sets up and maintains sales catalogs for leads, opportunities, quotes and orders. Sets up and maintains rollup catalog for the purpose of forecasting, territory management, and other purposes. Also associates products, promotions, and competitor products to catalogs, and defines eligibility rules. Also manages the bulk export and import of all product group-related objects.",true,"N","N","Y",,"N",,229
300000002568771,"Sales Lead Qualifier","ORA_MKL_SALES_LEAD_QUALIFIER_JOB","Identifies, generates and qualifies sales leads and ensures that they are successfully closed within established time objectives. Includes the ability to deliver reports, ensure a healthy sales pipeline volume, help shorten sales cycles, shape lead generation strategies, and provide effective guidance to the rest of the lead qualification team. Other supporting roles include territory development, event and webinar strategies.",true,"N","N","Y",,"N",,229
300000002568800,"Sales Manager","ORA_ZBS_SALES_MANAGER_JOB","Manages salespersons within the organization. Generates revenue within a territory, builds pipeline, manages territory forecasts, and assists salespersons in closing deals.",true,"N","N","Y",,"N",,229
300000002568735,"Sales Read Only","ORA_ZBS_SALES_READ_ONLY_JOB","Read only role that provides read only functionalities for Sales.",true,"N","N","Y",,"N",,229
300000002568940,"Sales Representative","ORA_ZBS_SALES_REPRESENTATIVE_JOB","Represents the business to sell its products. Maintains relationships with customers and contacts, builds pipeline, manages leads and opportunities and performs sales forecasting.",true,"N","N","Y",,"N",,229
300000002568833,"Sales Restricted User","ORA_ZBS_SALES_RESTRICTED_USER_JOB","Has the same scope of visibility as the Sales Manager role to application data but can only view or read most of that data. The ability to create, update or delete data is restricted to notes, activities, attachments and reports.",true,"N","N","Y",,"N",,229
300000002568837,"Sales System Integrator","ORA_ZCA_SALES_SYSTEM_INTEGRATOR_JOB","This role allows appropriate access between CX Sales and other target systems such as Oracle Fusion Applications cloud services, Oracle next generation systems, or third-party applications. The systems should be able to access CX Sales objects data so that the data can be accessible by end users. End users or automated jobs should not be allowed to use this role for accessing CX Sales objects and data.",true,"N","N","Y",,"N",,229
300000002568693,"Sales VP","ORA_ZBS_SALES_VP_JOB","Manages sales managers within the organization. Responsible for account planning, territory and quota management, and managing sales forecasts for the territory.",true,"N","N","Y",,"N",,229
300000002568727,"Sales and Operations Planner","ORA_MSC_SALES_AND_OPERATIONS_PLANNER_JOB","Manages sales and operations plans",true,"N","N","Y",,"N",,229
300000002568943,"Shipping Agent","ORA_WSH_SHIPPING_AGENT_JOB","Records and processes outbound shipments including packing and labeling. Ensures that orders are correctly filled and captures freight, handling, and value service charges. Records weight, volume, and attributes associated with the shipment.",true,"N","N","Y",,"N",,229
300000002568824,"Shipping Manager","ORA_WSH_SHIPPING_MANAGER_JOB","Monitors and analyzes outstanding and completed work for the warehouse. Manages the outbound shipment process including reviewing and resolving shipping exceptions. Implements shipping standards and process improvements.",true,"N","N","Y",,"N",,229
300000002568705,"Sourcing Project Collaborator","ORA_PON_SOURCING_PROJECT_COLLABORATOR_ABSTRACT","Key organization stakeholder helping to determine negotiation strategies, award decision criteria, and objective scoring on behalf of their organization.",true,"Y","N","N",,"N",,229
300000002568626,"Student","ORA_HEY_STUDENT_JOB","Enrolls in a program of study and pays the fees.",true,"N","N","Y",,"N",,229
300000002568933,"Student Adviser","ORA_HEY_STUDENT_SUPPORT_ADVISOR_JOB","Individual responsible for guiding students and prospects to assist them in meeting their educational and career goals.",true,"N","N","Y",,"N",,229
300000002568636,"Student Recruiter","ORA_HEY_STUDENT_RECRUITER_JOB","Individual responsible for recruiting prospective students.",true,"N","N","Y",,"N",,229
300000002568731,"Student Services Manager","ORA_HEY_STUDENT_SERVICES_MANAGER_JOB","Manages student services and personal information.",true,"N","N","Y",,"N",,229
300000002568630,"Student Sponsorship Administrator","ORA_HES_STUDENT_SPONSORSHIP_ADMINISTRATOR_JOB","Individual responsible for managing the administration of student sponsorship agreements.",true,"N","N","Y",,"N",,229
300000002568866,"Subscription Specialist","ORA_OSS_SUBSCRIPTION_SPECIALIST_JOB","Individual responsible for managing subscriptions, establishing recurring and usage billing processes, initiating manual discounts and invoice adjustments, and handling billing discrepancies and disputes.",true,"N","N","Y",,"N",,229
300000002568955,"Supplier Accounts Receivable Specialist","ORA_POS_SUPPLIER_ACCOUNTS_RECEIVABLE_SPECIALIST_JOB","Manages invoices and payments for the supplier company. Primary tasks include submitting invoices as well as tracking invoice and payment status.",true,"N","N","Y",,"N",,229
300000002568724,"Supplier Administrator","ORA_POZ_SUPPLIER_ADMINISTRATOR_ABSTRACT","Manages supplier profile and user provisioning.",true,"Y","N","N",,"N",,229
300000002568852,"Supplier Bidder","ORA_PON_SUPPLIER_BIDDER_ABSTRACT","Sales representative from a potential supplier responsible for responding to requests for quote, requests for proposal, requests for information and reverse auctions.",true,"Y","N","N",,"N",,229
300000002568684,"Supplier Channel Manager","ORA_CJM_SUPPLIER_CHANNEL_MANAGER_JOB","Individual responsible for creating, managing, and approving supplier channel programs, making manual adjustments, and managing supplier claims.",true,"N","N","Y",,"N",,229
300000002568830,"Supplier Contract Administrator","ORA_OKC_SUPPLIER_CONTRACT_ADMINISTRATOR_JOB","Works with internal buyers and legal to negotiate and author supplier contracts and agreements. Tracks critical contract milestones, monitors supplier performance, and assists buyers during contract renewals, closeout, and amendments.",true,"N","N","Y",,"N",,229
300000002568803,"Supplier Contract Manager","ORA_OKC_SUPPLIER_CONTRACT_MANAGER_JOB","Manages a team of supplier contract administrators.",true,"N","N","Y",,"N",,229
300000002568792,"Supplier Contract Team Member","ORA_OKC_SUPPLIER_CONTRACT_TEAM_MEMBER_ABSTRACT",,true,"N","N","Y",,"N",,229
