"LocationId","LocationCode","LocationName","EffectiveStartDate","EffectiveEndDate","ActionReasonCode","ActionReason","ActiveStatus","ActiveStatusMeaning","SetId","SetCode","SetName","Description","InventoryOrganizationId","InventoryOrganizationName","OfficialLanguageCode","OfficialLanguageMeaning","EmailAddress","GeoHierarchyNodeCode","GeoHierarchyNodeName","MainPhoneCountryCode","MainPhoneAreaCode","MainPhoneNumber","MainPhoneExtension","FaxCountryCode","FaxAreaCode","FaxNumber","FaxExtension","OtherPhoneCountryCode","OtherPhoneAreaCode","OtherPhoneNumber","OtherPhoneExtension","ShipToSiteFlag","ShipToLocationId","ShipToLocationCode","ShipToLocationName","OfficeSiteFlag","BillToSiteFlag","ReceivingSiteFlag","DesignatedReceiverId","DesignatedReceiverNumber","DesignatedReceiverName","CreatedBy","CreationDate","LastUpdatedBy","LastUpdateDate","GradeLadderId","EffectiveStartDate","EffectiveEndDate","Name","ActiveStatus","GradeSetId","GradeTypeCode","GradeType","SetId","SetCode","SetName"
300000230201225,"2340","DS - Amman, Jordan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Amman",,,,,,"JO","Jordan",,,,,,,,,,,,,true,300000230201225,"2340","DS - Amman, Jordan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:39.978+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:07.222+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201247,"270A","DS - Sandakan, Malaysia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Sandakan",,,,,,"MY","Malaysia",,,,,,,,,,,,,true,300000230201247,"270A","DS - Sandakan, Malaysia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:39.900+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:59.242+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201247,"270A","DS - Sandakan, Malaysia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Sandakan",,,,,,"MY","Malaysia",,,,,,,,,,,,,true,300000230201247,"270A","DS - Sandakan, Malaysia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:39.900+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:59.242+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201265,"330BB","DS - Turbat, Pakistan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Turbat",,,,,,"PK","Pakistan",,,,,,,,,,,,,true,300000230201265,"330BB","DS - Turbat, Pakistan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.132+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:01.273+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201265,"330BB","DS - Turbat, Pakistan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Turbat",,,,,,"PK","Pakistan",,,,,,,,,,,,,true,300000230201265,"330BB","DS - Turbat, Pakistan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.132+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:01.273+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201294,"3187","DS - Keita, Niger","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Keita",,,,,,"NE","Niger",,,,,,,,,,,,,true,300000230201294,"3187","DS - Keita, Niger",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.790+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:58.452+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201294,"3187","DS - Keita, Niger","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Keita",,,,,,"NE","Niger",,,,,,,,,,,,,true,300000230201294,"3187","DS - Keita, Niger",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.790+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:46:58.452+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201287,"207AD","DS - Palangkaraya, Indonesia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Palangkaraya",,,,,,"ID","Indonesia",,,,,,,,,,,,,true,300000230201287,"207AD","DS - Palangkaraya, Indonesia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.778+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:01.546+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201287,"207AD","DS - Palangkaraya, Indonesia","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Palangkaraya",,,,,,"ID","Indonesia",,,,,,,,,,,,,true,300000230201287,"207AD","DS - Palangkaraya, Indonesia",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.778+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:01.546+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201304,"213K","DS - As Samawah, Iraq","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","As Samawah",,,,,,"IQ","Iraq",,,,,,,,,,,,,true,300000230201304,"213K","DS - As Samawah, Iraq",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.814+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:16.401+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201304,"213K","DS - As Samawah, Iraq","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","As Samawah",,,,,,"IQ","Iraq",,,,,,,,,,,,,true,300000230201304,"213K","DS - As Samawah, Iraq",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.814+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:16.401+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201307,"2497","DS - Marakeh, Lebanon","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Marakeh",,,,,,"LB","Lebanon",,,,,,,,,,,,,true,300000230201307,"2497","DS - Marakeh, Lebanon",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.910+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:09.333+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201307,"2497","DS - Marakeh, Lebanon","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Marakeh",,,,,,"LB","Lebanon",,,,,,,,,,,,,true,300000230201307,"2497","DS - Marakeh, Lebanon",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.910+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:09.333+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201318,"2469","DS - Phongsaly, Lao People's Democratic Republic","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Phongsaly",,,,,,"LA","Lao People's Democratic Republic",,,,,,,,,,,,,true,300000230201318,"2469","DS - Phongsaly, Lao People's Democratic Republic",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.920+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:18.936+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201318,"2469","DS - Phongsaly, Lao People's Democratic Republic","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Phongsaly",,,,,,"LA","Lao People's Democratic Republic",,,,,,,,,,,,,true,300000230201318,"2469","DS - Phongsaly, Lao People's Democratic Republic",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.920+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:18.936+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201344,"2827","DS - Bassikounou, Mauritania","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Bassikounou",,,,,,"MR","Mauritania",,,,,,,,,,,,,true,300000230201344,"2827","DS - Bassikounou, Mauritania",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.240+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:04.912+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201344,"2827","DS - Bassikounou, Mauritania","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Bassikounou",,,,,,"MR","Mauritania",,,,,,,,,,,,,true,300000230201344,"2827","DS - Bassikounou, Mauritania",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.240+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:04.912+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201348,"204F","DS - Bhubaneswar, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Bhubaneswar",,,,,,"IN","India",,,,,,,,,,,,,true,300000230201348,"204F","DS - Bhubaneswar, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.271+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:11.225+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201348,"204F","DS - Bhubaneswar, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Bhubaneswar",,,,,,"IN","India",,,,,,,,,,,,,true,300000230201348,"204F","DS - Bhubaneswar, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.271+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:11.225+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201363,"3310","DS - Muzaffarabad, Pakistan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Muzaffarabad",,,,,,"PK","Pakistan",,,,,,,,,,,,,true,300000230201363,"3310","DS - Muzaffarabad, Pakistan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.066+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:09.141+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201363,"3310","DS - Muzaffarabad, Pakistan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Muzaffarabad",,,,,,"PK","Pakistan",,,,,,,,,,,,,true,300000230201363,"3310","DS - Muzaffarabad, Pakistan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.066+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:09.141+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201389,"204L","DS - Assam, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Assam",,,,,,"IN","India",,,,,,,,,,,,,true,300000230201389,"204L","DS - Assam, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.222+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:05.080+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201389,"204L","DS - Assam, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Assam",,,,,,"IN","India",,,,,,,,,,,,,true,300000230201389,"204L","DS - Assam, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.222+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:05.080+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201379,"3001","DS - Maastricht, Netherlands","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Maastricht",,,,,,"NL","Netherlands",,,,,,,,,,,,,true,300000230201379,"3001","DS - Maastricht, Netherlands",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.202+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:20.138+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201379,"3001","DS - Maastricht, Netherlands","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Maastricht",,,,,,"NL","Netherlands",,,,,,,,,,,,,true,300000230201379,"3001","DS - Maastricht, Netherlands",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.202+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:20.138+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201395,"2130","DS - Baghdad, Iraq","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Baghdad",,,,,,"IQ","Iraq",,,,,,,,,,,,,true,300000230201395,"2130","DS - Baghdad, Iraq",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.244+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:09.195+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201395,"2130","DS - Baghdad, Iraq","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Baghdad",,,,,,"IQ","Iraq",,,,,,,,,,,,,true,300000230201395,"2130","DS - Baghdad, Iraq",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.244+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:09.195+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201439,"204BS","DS - Nizamabad, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Nizamabad",,,,,,"IN","India",,,,,,,,,,,,,true,300000230201439,"204BS","DS - Nizamabad, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.735+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:08.702+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201439,"204BS","DS - Nizamabad, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Nizamabad",,,,,,"IN","India",,,,,,,,,,,,,true,300000230201439,"204BS","DS - Nizamabad, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:40.735+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:08.702+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201461,"330G","DS - Battagram, Pakistan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Battagram",,,,,,"PK","Pakistan",,,,,,,,,,,,,true,300000230201461,"330G","DS - Battagram, Pakistan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.530+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:17.161+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201461,"330G","DS - Battagram, Pakistan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Battagram",,,,,,"PK","Pakistan",,,,,,,,,,,,,true,300000230201461,"330G","DS - Battagram, Pakistan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.530+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:17.161+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201496,"2311","DS - Nagoya-Shi, Japan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Nagoya-Shi",,,,,,"JP","Japan",,,,,,,,,,,,,true,300000230201496,"2311","DS - Nagoya-Shi, Japan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.685+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:12.829+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201496,"2311","DS - Nagoya-Shi, Japan","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Nagoya-Shi",,,,,,"JP","Japan",,,,,,,,,,,,,true,300000230201496,"2311","DS - Nagoya-Shi, Japan",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.685+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:12.829+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201515,"2855","DS - Oaxaca, Mexico","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Oaxaca",,,,,,"MX","Mexico",,,,,,,,,,,,,true,300000230201515,"2855","DS - Oaxaca, Mexico",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.087+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:16.789+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201515,"2855","DS - Oaxaca, Mexico","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Oaxaca",,,,,,"MX","Mexico",,,,,,,,,,,,,true,300000230201515,"2855","DS - Oaxaca, Mexico",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.087+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:16.789+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201530,"2820","DS - Nouakchott, Mauritania","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Nouakchott",,,,,,"MR","Mauritania",,,,,,,,,,,,,true,300000230201530,"2820","DS - Nouakchott, Mauritania",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.791+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:18.192+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201530,"2820","DS - Nouakchott, Mauritania","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Nouakchott",,,,,,"MR","Mauritania",,,,,,,,,,,,,true,300000230201530,"2820","DS - Nouakchott, Mauritania",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:41.791+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:18.192+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201574,"420N","DS - Chumphon, Thailand","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Chumphon",,,,,,"TH","Thailand",,,,,,,,,,,,,true,300000230201574,"420N","DS - Chumphon, Thailand",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.169+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:09.973+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201574,"420N","DS - Chumphon, Thailand","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Chumphon",,,,,,"TH","Thailand",,,,,,,,,,,,,true,300000230201574,"420N","DS - Chumphon, Thailand",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.169+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:09.973+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201597,"2403","DS - Baringo, Kenya","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Baringo",,,,,,"KE","Kenya",,,,,,,,,,,,,true,300000230201597,"2403","DS - Baringo, Kenya",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.172+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:03.624+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201597,"2403","DS - Baringo, Kenya","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Baringo",,,,,,"KE","Kenya",,,,,,,,,,,,,true,300000230201597,"2403","DS - Baringo, Kenya",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.172+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:03.624+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201593,"2160","DS - Dublin, Ireland","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Dublin",,,,,,"IE","Ireland",,,,,,,,,,,,,true,300000230201593,"2160","DS - Dublin, Ireland",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.130+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:17.995+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201593,"2160","DS - Dublin, Ireland","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Dublin",,,,,,"IE","Ireland",,,,,,,,,,,,,true,300000230201593,"2160","DS - Dublin, Ireland",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.130+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:17.995+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201675,"213H","DS - An Najaf, Iraq","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","An Najaf",,,,,,"IQ","Iraq",,,,,,,,,,,,,true,300000230201675,"213H","DS - An Najaf, Iraq",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.564+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:03.592+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201675,"213H","DS - An Najaf, Iraq","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","An Najaf",,,,,,"IQ","Iraq",,,,,,,,,,,,,true,300000230201675,"213H","DS - An Najaf, Iraq",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.564+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:03.592+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201679,"420P","DS - Sisaket, Thailand","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Sisaket",,,,,,"TH","Thailand",,,,,,,,,,,,,true,300000230201679,"420P","DS - Sisaket, Thailand",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.647+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:18.995+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201679,"420P","DS - Sisaket, Thailand","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Sisaket",,,,,,"TH","Thailand",,,,,,,,,,,,,true,300000230201679,"420P","DS - Sisaket, Thailand",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.647+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:18.995+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201718,"2761","DS - Bankass, Mali","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Bankass",,,,,,"ML","Mali",,,,,,,,,,,,,true,300000230201718,"2761","DS - Bankass, Mali",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.716+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:12.283+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201718,"2761","DS - Bankass, Mali","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Bankass",,,,,,"ML","Mali",,,,,,,,,,,,,true,300000230201718,"2761","DS - Bankass, Mali",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:42.716+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:12.283+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201759,"204Z","DS - Malkangiri, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Malkangiri",,,,,,"IN","India",,,,,,,,,,,,,true,300000230201759,"204Z","DS - Malkangiri, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:43.078+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:21.264+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201759,"204Z","DS - Malkangiri, India","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Malkangiri",,,,,,"IN","India",,,,,,,,,,,,,true,300000230201759,"204Z","DS - Malkangiri, India",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:43.078+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:21.264+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
300000230201772,"4230","DS - Lome, Togo","1951-01-01","4712-12-31",,,"A","Active",0,"COMMON","Common Set","Lome",,,,,,"TG","Togo",,,,,,,,,,,,,true,300000230201772,"4230","DS - Lome, Togo",true,true,true,,,,"FUSION_APPS_HCM_ESS_LOADER_APPID","2021-10-27T07:20:43.181+00:00","FUSION_APPS_HCM_ESS_LOADER_APPID","2021-12-01T12:47:17.978+00:00",,"1951-01-01","4712-12-31",,"A",,,,0,"COMMON","Common Set"
